cluster_id,brandSKUId,label,normalized_name,categoryLabel,categories_parsed,primary_category
cluster_365,3aa89170-6606-49b6-8891-7808a2159335,"Haldiram - Kaju Katli, 250 Gram",kaju katli,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_365,3ec37638-ebea-4455-aa2f-cea437a3efc0,KAJU KATLI( 375GM),kaju katli,Indian sweets,Indian sweets,Indian sweets
cluster_365,79a46fa1-a64d-45d9-b8af-8ba4ef5181a7,"Haldiram - Kaju Katli, 800 Gram",kaju katli,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_365,8d23a7f6-f6ec-4ede-834f-0f50a86ba4e0,"Haldiram - Kaju Katli, 200 Gram",kaju katli,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_365,99e20369-d0a7-4793-91fb-fd7f286d8729,"Haldiram - Kaju Katli, 1 Kg",kaju katli,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_365,e9088c22-facd-478c-839b-430fa40bac75,"Haldiram - Kaju Katli, 500 Gram",kaju katli,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_366,4ed58e7e-9b26-4bc9-a2c3-b51c146e4d37,"Haldiram - Coconut Dry Fruit Gujia, 400 Gram",coconut dry fruit gujia,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_366,d382c052-b648-49f2-b7b8-777f3c502a79,"Haldiram - Coconut Dry Fruit Gujia, 250 Gram",coconut dry fruit gujia,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_367,a0a3ed8a-1d97-4039-80de-6d3a8152b9c7,"Haldiram - Kaju Naan Khata, 250 Gram",kaju naan khata,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_367,ca236126-56c8-4332-9538-46dda9b18e7a,"Haldiram - Kaju Naan Khatai, 200 Gram",kaju naan khatai,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_368,84e2eb1d-e350-424e-8900-90fb1220dd2d,"Haldiram - Naan Khatai, 250 Gram",naan khatai,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_368,b7113bfb-fa12-446f-ac51-5c04ebc2aa52,"Haldiram - Naan Khatai, 200 Gram",naan khatai,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_369,25e53e5c-11fa-4248-9da6-a2c5bd061472,"Haldiram - Dry Fruit Kachori, 140 Gram",dry fruit kachori,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_369,6af7fba8-e5fa-4178-bdb0-02c87e3dc587,"Haldiram - Dry Fruit Kachori, 220 Gram Tin",dry fruit kachori,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_369,822eba35-a096-4117-bc5a-43b84f01c655,"Haldiram - Dry Fruit Kachori, 500 Gram",dry fruit kachori,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_369,a0d7ec73-f269-4f33-b1eb-d18f5c540a4c,"Haldiram - Dry Fruit Kachori, 220 Gram",dry fruit kachori,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_370,1c48889a-08a2-4a44-acfe-1fd5fa016690,"Haldiram - Mithaas Churma Ladoo, 400 Gram",mithaas churma ladoo,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_370,ee17445d-3c51-4a8f-bb57-d37f6805d03c,"Haldiram - Mithaas Churma Ladoo, 200 Gram",mithaas churma ladoo,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_371,6c9b640e-4964-4730-862e-f5ccb294b8f8,"Haldiram - Khajoor Wafer Burfi, 500 Gram",khajoor wafer burfi,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_371,ccddd42d-8e27-4f39-927a-be2e022198de,"Haldiram - Khajoor Wafer, 150 Gram",khajoor wafer,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_371,da6bed84-6b0e-49d0-a841-f4573464f9f3,"Haldiram - Khajoor Wafer, 400 Gram",khajoor wafer,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_372,71f56374-3720-4b75-9f99-c0bb83aa65da,"Haldiram - Shahi Dry Fruit Ladoo, 400 Gram",shahi dry fruit ladoo,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_372,7b327427-ce93-41ac-b6eb-0149070f41a9,"Haldiram - Shahi Dry Fruit Ladoo, 1 Kg",shahi dry fruit ladoo,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_373,0cce5177-5ac4-4b37-8563-895d91116033,"Haldiram - Desi Ghee Churma Ladoo, 400 Gram",desi ghee churma ladoo,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_373,1142d1ae-e010-463f-8946-061872ea4095,"Haldiram - Shahi Ladoo, 400 Gram",shahi ladoo,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_373,73eca97c-610f-45b9-9e9b-73a452fe4164,"Haldiram - Mithaas Shahi Ladoo, 400 Gram",mithaas shahi ladoo,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_373,dc4d0afa-36fa-4b81-9269-32cdb63d8ca0,"Haldiram - Desi Ghee Shahi Ladoo, 400 Gram",desi ghee shahi ladoo,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_374,053b9ee1-f75b-4632-abca-93fd82bf5b5a,"Haldiram - Besan Khatai, 250 Gram",besan khatai,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_374,8762e90c-174a-406f-8f80-2851a48ea3ec,"Haldiram - Besan Nan Khatai, 200 Gram",besan nan khatai,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_375,0389b59c-055d-4989-b38a-9d24ba354818,"Haldiram - Chocolate Burfi, 500 Gram",chocolate burfi,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_375,07e24cdb-54fc-4881-9aaf-d4c935424538,"Haldiram - Plain Burfi, 400 Gram",plain burfi,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_375,1299100d-bde2-4a63-9f89-b5fa3ea75542,"Haldiram - Orange Burfi, 500 Gram",orange burfi,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_375,3e1ea91b-9d15-47de-9abd-58aaa07951bb,"Haldiram - Badam Burfi, 400 Gram",badam burfi,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_375,67db40f3-8ad9-438e-90b3-167ec6f751cf,"Haldiram - Plain Burfi, 250 Gram",plain burfi,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_375,7f2f1333-5980-418a-8ac4-33d6d7fea14c,"Haldiram - Plain Burfee, 400 Gram",plain burfee,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_375,84ef4261-43cd-4b38-a137-33f5be9fca1e,"Haldiram - Plain Burfi, 1 Kg",plain burfi,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_375,bc2d9e1d-5809-4d90-b433-df9d305fd726,"Haldiram - Plain Burfi, 500 Gram",plain burfi,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_375,d0ae2428-2017-4e1f-bdd5-d018c2e91dca,"Haldiram - Plain Burfi, 400 Gram",plain burfi,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_375,fd9b71f6-6dcf-46c5-ad20-4f2019d0a6ba,"Haldiram - Plain Burfi, 500 Gram",plain burfi,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_376,1de79ff0-e3ba-4950-afac-e099657a37be,"Haldiram - Besan Ladoo With Til (Vegetable Ghee), 400 Gram",besan ladoo with til vegetable ghee,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_376,84c88db7-7816-4c22-86c9-6f069e4ecfed,"Haldiram - Besan Ladoo With Til (Desi Ghee), 400 Gram",besan ladoo with til desi ghee,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_376,8ce1cb1f-1a46-4969-86dc-058e55dbcc7a,"Haldiram - Plain Besan Ladoo, 400 Gram",plain besan ladoo,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_376,8e501db1-917b-4d99-896a-0a3bf4682e16,"Haldiram - Besan Ladoo, 400 Gram",besan ladoo,Indian sweets,Indian sweets,Indian sweets
cluster_376,a6e7e984-e8c3-4d54-89a1-87e389c20b16,"Haldiram - Besan Ladoo Ghee, 500 Gram",besan ladoo ghee,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_376,b1ae45a6-f812-467d-984e-8b6488f944d0,"Haldiram - Besan Ladoo Deshi Ghee, 100 Gram",besan ladoo deshi ghee,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_376,bf08566e-c751-423a-85e2-7a09b17af1ac,"Haldiram - Besan Ladoo, 450 Gram",besan ladoo,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_376,c10c702f-94b7-403a-82ee-472f176880ad,"Haldiram - Besan Ladoo (Vanaspati Ghee), 800 Gram",besan ladoo vanaspati ghee,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_376,fcfb64a0-6c80-4a45-a497-de28ddafcb3a,"Haldiram - Besan Ladoo (Vegetable Ghee), 400 Gram",besan ladoo vegetable ghee,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_377,718ea985-7c9d-484a-a75a-35d164d5e000,"Haldiram - Coconut Burfee, 1 Kg",coconut burfee,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_377,a4ed6869-6462-467a-ae97-546965fe1b77,"Haldiram - Coconut Burfi, 400 Gram",coconut burfi,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_377,cd2f8164-7c12-4519-a3a5-a6efd9529679,"Haldiram - Coconut Burfi, 500 Gram",coconut burfi,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_377,da13bbe3-ca23-46a5-b3d3-9a3632876f87,"Haldiram - Coconut Burfee, 400 Gram",coconut burfee,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_378,75ac26db-07ef-417b-aa58-a7069397d2ea,"Haldiram - Veg Dalda Moong Burfi, 400 Gram",veg dalda moong burfi,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_378,87572b07-aa6c-4a8e-9b29-0dda496318fe,"Haldiram - Veg Dalda Cocunut Burfi, 400 Gram",veg dalda cocunut burfi,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_379,56af9bcd-9d84-47d7-834f-ace50518ca6c,"Haldiram - Moong Burfi, 500 Gram",moong burfi,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_379,83a8b8cc-9d6a-4bd9-a630-0b9a81cacc4f,"Haldiram - Moong Burfee, 400 Gram",moong burfee,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_379,abe55a24-7325-4c65-a952-54d8b3844a63,"Haldiram - Moong & Coconut Burfi, 400 Gram",moong coconut burfi,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_379,b7e0612e-668c-4822-9536-2f820b8918e9,"Haldiram - Moong Burfee, 500 Gram",moong burfee,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_380,6aca4060-e1d0-41fc-8ca0-cd79755d312c,"Haldiram - Dry Fruit Besan Ladoo Dalda, 800 Gram",dry fruit besan ladoo dalda,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_380,b36c4f39-a7a9-435b-9e98-40052fbc96b0,"Haldiram - Dry Fruit Besan Ladoo, 200 Gram",dry fruit besan ladoo,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_381,480f4e28-4cef-408c-9f8f-b0cea04cd755,"Haldiram - Besan Burfi, 160 Gram",besan burfi,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_381,6fb48472-18f8-493a-9f56-4e53b0e7d92e,"Haldiram - Besan Burfi, 500 Gram",besan burfi,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_381,e51e855f-43a0-46af-b5c5-212142a46141,"Haldiram - Besan Burfi, 400 Gram",besan burfi,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_382,3fd67a8b-1216-41b5-916c-617eb8e7ce92,"Haldiram - Besan Burfi Dalda, 400 Gram",besan burfi dalda,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_382,bb62d648-91ec-4a77-913d-f8f9a6a52633,"Haldiram - Dalda Besan Burfi, 400 Gram",dalda besan burfi,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_382,f0ecc51e-bc4b-4470-a0f9-25b6a69d8a0c,"Haldiram - Dalda Besan Burfi, 200 Gram",dalda besan burfi,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_383,1f5b9b4e-4836-4487-aa36-cda70e80ad83,"Haldiram - Panjeeri Burfi, 200 Gram",panjeeri burfi,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_383,54ff04b2-3898-42f7-9d26-b2ee544cb9c5,"Haldiram - Veg Dalda Panjeeri Burfi, 400 Gram",veg dalda panjeeri burfi,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_384,26172329-ad9d-4ecf-babc-aa9240e5b8a0,"Haldiram - Chana Dry Fruit Burfi, 1 Kg",chana dry fruit burfi,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_384,742ddffd-72bb-476d-92fd-3a27b1b740ca,"Haldiram - Chana Dry Fruit Burfi, 500 Gram",chana dry fruit burfi,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_384,973bdb3a-fd07-409f-be89-bf04bed39312,"Haldiram - Chana Dry Fruit Burfi, 400 Gram",chana dry fruit burfi,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_385,2fcbabea-9008-408c-b646-fd8b153b2dd9,"Haldiram - Besan Burfee & Panjeeri Combo, 400 Gram",besan burfee panjeeri combo,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_385,4456ffaa-f7c6-453a-8c77-7d8ca8f7e4f4,"Haldiram - Panjeeri Ladoo, 100 Gram",panjeeri ladoo,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_385,4ffc8ac1-d563-4af9-904e-9e863a9d2dc8,"Haldiram - Panjeeri Ladoo (Vanaspati Ghee), 800 Gram",panjeeri ladoo vanaspati ghee,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_385,7875d1bb-3551-40cf-a491-e6b77f483a4a,"Haldiram - Besan & Panjeeri Ladoo, 400 Gram",besan panjeeri ladoo,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_385,8603bbbc-8b19-4537-a5b3-b8353c4d97eb,"Haldiram - Panjeeri Ladoo, 500 Gram",panjeeri ladoo,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_386,79a74cfa-509f-4cbe-89be-7ebafa4c0d15,"Haldiram - Dry Fruit Panjeeri Ladoo (Dalda), 800 Gram",dry fruit panjeeri ladoo dalda,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_386,abdb579e-fce0-4988-91ce-0795ecec3661,"Haldiram - Panjeeri Dry Fruit, 400 Gram",panjeeri dry fruit,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_386,f9317b04-d2e4-4cfb-9b84-d454f108a834,"Haldiram - Dry Fruit Panjeeri Ladoo, 200 Gram",dry fruit panjeeri ladoo,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_387,5b075dca-5277-49db-8296-184ab9ad3132,"Haldiram - Anjeer Dry Fruit Burfi, 500 Gram",anjeer dry fruit burfi,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_387,815104fe-19dd-4679-bd8b-e06df5278dfd,"Haldiram - Anjeer Dry Fruit Burfi, 400 Gram",anjeer dry fruit burfi,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_388,6fd755b5-ab1b-441e-8658-dc033bf4c520,"Haldiram - Dry Fruit Ladoo, 500 Gram",dry fruit ladoo,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_388,a96f24e4-bec8-4cbe-846f-1b1b395988f8,"Haldiram - Dry Fruit Ladoo, 500 Gram",dry fruit ladoo,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_389,0db33c22-e82f-465e-b1b1-e4704e3688e4,"Haldiram - Coconut Dryfruit Ladoo, 400 Gram",coconut dryfruit ladoo,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_389,638fb79b-a22c-4bff-aafc-2b010c85a6cd,"Haldiram - Coconut Dry Fruit Ladoo, 1 Kg",coconut dry fruit ladoo,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_389,8839da2d-03d6-47c0-b833-fdfce5da333f,"Haldiram - Coconut Dry Fruit Ladoo, 400 Gram",coconut dry fruit ladoo,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_390,0d702290-92ca-4c4f-86d0-f80fa6d7075c,"Haldiram - Khajoor Dry Fruit Burfi, 400 Gram",khajoor dry fruit burfi,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_390,c7922d22-5832-4d92-b894-3cb007e679c6,"Haldiram - Khajoor Dry Fruit Burfi, 500 Gram",khajoor dry fruit burfi,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_391,0b42bc10-3ae0-4fd0-a644-5522241c9f2e,"Haldiram - Dry Fruit Burfi, 500 Gram",dry fruit burfi,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_391,a88819a6-792d-45e5-89a7-d24126fdc8b3,"Haldiram - Dry Fruit Burfi (Sugar Free), 160 Gram",dry fruit burfi sugar free,Sweets/Snacks,"Sweets, Snacks",Sweets
no_sisters,00aae708-e078-4bf1-ac43-2bd999c44c18,"Haldiram - Matka Jhatka Masala Chaas, 180 ml",matka jhatka masala chaas,Milk and Dairy Products,Milk and Dairy Products,Milk and Dairy Products
no_sisters,00f315e7-189d-4d1f-a23e-fadba259bea2,"Haldiram - On The Go Combo, 276.5 Gram",on the go combo,Sweets/Snacks,"Sweets, Snacks",Sweets
no_sisters,0599494c-7a36-49ed-a4ea-6391304fa9dd,"Haldiram - Rusk Combo, 300 Gram",rusk combo,Sweets/Snacks,"Sweets, Snacks",Sweets
no_sisters,05bd7212-0b9b-4128-bc7d-5c086f0fc59f,"Haldiram - Badam Katli, 500 Gram",badam katli,Sweets/Snacks,"Sweets, Snacks",Sweets
no_sisters,07498b15-410f-477a-b58d-61ae32c84df4,"Haldiram - Roasted Kaju Salted, 200 Gram",roasted kaju salted,Sweets/Snacks,"Sweets, Snacks",Sweets
no_sisters,08321867-f3d7-4e08-b536-c04b2af4f523,"Haldiram - Lite Chiwda, 150 Gram",lite chiwda,Crunchy Snack,Crunchy Snack,Crunchy Snack
no_sisters,09046e9e-eb2c-4b67-9c3d-075f534d9187,"Haldiram - American Chocochip Cookie, 80 Gram",american chocochip cookie,Biscuits,Biscuits,Biscuits
no_sisters,09f1754e-c032-4e02-9d45-de946772b64a,"Haldiram - Nutkhat Combo, 208 Gram",nutkhat combo,Sweets/Snacks,"Sweets, Snacks",Sweets
no_sisters,0afabdf6-9d46-4e8c-a4c6-185eda1d5e8b,"Haldiram - Multigrain, 200 Gram",multigrain,Biscuits,Biscuits,Biscuits
no_sisters,0b27575f-92b8-446b-a82e-29cab33c6c1c,"Haldiram - Woophies Masala Balls, Rs.5/-",woophies masala balls,Sweets/Snacks,"Sweets, Snacks",Sweets
no_sisters,0c313c7a-9252-494b-8af7-5b1f17871b14,"Haldiram - Olive Hummus, 180 Gram",olive hummus,Crunchy Snack,Crunchy Snack,Crunchy Snack
no_sisters,0c6c0254-3e86-4425-a38a-fb90cd13ebe4,"Haldiram - Palak Mathri Mathri, 400 Gram",palak mathri mathri,Sweets/Snacks,"Sweets, Snacks",Sweets
no_sisters,0cf4d0af-a17f-41f8-9d2a-5bb8861dae80,"Haldiram - Aloo Bhija Ne, 410 Gram",aloo bhija ne,Sweets/Snacks,"Sweets, Snacks",Sweets
no_sisters,0e09a30c-41b9-40cb-8837-f1f661a1599d,"Haldiram - Methi Sev, 200 Gram",methi sev,Crunchy Snack,Crunchy Snack,Crunchy Snack
no_sisters,0e3b3ee3-9564-4918-acd9-d02554ec2d07,"Haldiram - Kismis, 400 Gram",kismis,Sweets/Snacks,"Sweets, Snacks",Sweets
no_sisters,103986ee-b40c-48eb-8e69-3d388004c769,"Haldiram - Gajjak Rewri, 400 Gram",gajjak rewri,Sweets/Snacks,"Sweets, Snacks",Sweets
no_sisters,14cd630d-49de-4e5f-939d-10f350072785,"Haldiram - Cherishc Oated Almonds Blueberry, 100 Gram",cherishc oated almonds blueberry,Confectionery/Chocolates,"Confectionery, Chocolates",Confectionery
no_sisters,151e311a-553d-4d9e-afd7-e49959675022,Haldiram - Bhujia Namkeen Rs.5/-,bhujia namkeen,Sweets/Snacks,"Sweets, Snacks",Sweets
no_sisters,15a9cc9b-d5e1-4674-8468-b4cd85d89007,"Haldiram - Chatpati Baatein Gift (Soya Sticks, Cornflake Mixture Panchrattan Bhujia), Pack Of 5, 750 Gram",chatpati baatein gift soya sticks cornflake mixture panchrattan bhujia of,Sweets/Snacks,"Sweets, Snacks",Sweets
no_sisters,15efccad-a266-4d2c-a144-314609451627,"Haldiram - Anti Oxidents Seeds, 35 Gram",anti oxidents seeds,Dry Fruits/Seeds,"Dry Fruits, Seeds",Dry Fruits
no_sisters,161fc1e4-c767-4c63-a88a-eb3e1219c5f4,"Haldiram - Brown Bread, 400 Gram",brown bread,Bread/Bakery Products,"Bread, Bakery Products",Bread
no_sisters,1668c76c-cc15-4459-94f3-3eb243e96f3b,"Haldiram - Fatafat Bhel, 45 Gram",fatafat bhel,Bhujia / Namkeen,"Bhujia, Namkeen",Bhujia
no_sisters,16e4ab27-947f-4d5c-b484-ffecd024789d,"Haldiram - Mawa Gujia (Ghar Ki Gujia), 400 Gram",mawa gujia ghar ki gujia,Sweets/Snacks,"Sweets, Snacks",Sweets
no_sisters,171b1a62-0e87-487c-b0af-767426e1797b,"Haldiram - Nutty Factory Roasted Salted Cashews, 200 Gram Pouch",nutty factory roasted salted cashews,Dry Fruits/Seeds,"Dry Fruits, Seeds",Dry Fruits
no_sisters,181b5e17-17fd-44fb-a2c7-8f2a655fb895,"Haldiram - Shahi Andazz, 1200 Gram",shahi andazz,Sweets/Snacks,"Sweets, Snacks",Sweets
no_sisters,1879d25b-04fe-463d-a5a6-614fa0f51d3b,"Haldiram - Dates Delight, 550 Gram",dates delight,Sweets/Snacks,"Sweets, Snacks",Sweets
no_sisters,199696d7-2f1a-4365-b791-d454a34c0cee,"Haldiram - Achari Aloo Box, 50 Gram",achari aloo box,Crunchy Snack,Crunchy Snack,Crunchy Snack
no_sisters,1b761fcd-4d2a-4d1b-ad5f-3e15b0a34b6e,"Haldiram - Chocolate Fudge Assorted, 200 Gram",chocolate fudge assorted,Sweets/Snacks,"Sweets, Snacks",Sweets
no_sisters,1c6f407c-304e-404a-911d-a663146714d2,"Haldiram - Badam Pista Mix, 500 Gram",badam pista mix,Sweets/Snacks,"Sweets, Snacks",Sweets
no_sisters,1d402471-4feb-4384-b92d-e1796e5ba7b7,Haldiram - Assorted Treats Signature Collection 465 Gram,assorted treats signature collection,Confectionery/Chocolates,"Confectionery, Chocolates",Confectionery
no_sisters,1d93caba-bc23-4f18-843b-52387084c6b1,"Haldiram - Cookie Heaven Butter Kaju, 450 Gram",cookie heaven butter kaju,Biscuits,Biscuits,Biscuits
no_sisters,1fb4c63e-de9b-4214-a004-ad900ccde27f,"Haldiram - Winter Special Treats, 1737 Gram",winter treats gram,Confectionery/Chocolates,"Confectionery, Chocolates",Confectionery
no_sisters,2009a592-2cf8-42ea-a76b-aa0d60c74720,"Haldiram - Navratan, Rs.10/-",navratan,Crunchy Snack,Crunchy Snack,Crunchy Snack
no_sisters,2079e2ca-1905-4e2f-9143-659980d23508,"Haldiram - Salted Cashew, 50 Gram",salted cashew,Crunchy Snack,Crunchy Snack,Crunchy Snack
no_sisters,20a49af4-8590-4314-bfce-01f390178a42,"Haldiram - Feni Lachha (Crispy Vermicelly), 250 Gram",feni lachha crispy vermicelly,Sweets/Snacks,"Sweets, Snacks",Sweets
no_sisters,22e3f08b-464d-426e-b7e5-530ac5905b59,"Haldiram - Almond Cranberry Buckwheat (Gluten Free), 70 Gram",almond cranberry buckwheat gluten free,Sweets/Snacks,"Sweets, Snacks",Sweets
no_sisters,24c0c4fb-5c15-4079-ba7b-d4953acdfc57,"Haldiram - Whoopies Peri Peri Fries, Rs.10/-",whoopies peri peri fries,Sweets/Snacks,"Sweets, Snacks",Sweets
no_sisters,24e786ea-43ec-49cb-8000-71e817877bf7,"Haldiram - Angoori Gulab Jamun, 3.7 Kg",angoori gulab jamun,Sweets/Snacks,"Sweets, Snacks",Sweets
no_sisters,255e9707-d473-458f-be7d-ba55adcd1d24,"Haldiram - Rose Kalakand, 400 Gram",rose kalakand,Sweets/Snacks,"Sweets, Snacks",Sweets
no_sisters,25e7e3f0-9811-46f5-9c21-0a1c76e077b5,"Haldiram - Agra Petha, 400 Gram",agra petha,Sweets/Snacks,"Sweets, Snacks",Sweets
no_sisters,2632fdf0-a073-4a7e-8628-aa3298261273,"Haldiram - Popcorn Classic Butter, Rs.10/-",popcorn classic butter,"Papad, fryums & Popcorns","Papad, fryums & Popcorns",Papad
no_sisters,26d14dab-1092-49dd-8f03-e94e45708b7e,"Haldiram - Snack Lite Noodle Sticks, Rs.10/-",snack lite noodle sticks,Sweets/Snacks,"Sweets, Snacks",Sweets
no_sisters,274a1158-5593-4d5e-8c71-033748453d5f,Haldiram - Snacy Bite Rs.5/-,snacy bite,Crunchy Snack,Crunchy Snack,Crunchy Snack
no_sisters,27bcff1f-3928-4432-a809-bd1e0fbdc120,"Haldiram - Strawberry Katli, 290 Gram",strawberry katli,Sweets/Snacks,"Sweets, Snacks",Sweets
no_sisters,27bfeccb-25dd-4a56-95f8-0d4218912e53,"Haldiram - Nutty Factory Roasted Masala Almonds, 200 Gram Pouch",nutty factory roasted masala almonds,Dry Fruits/Seeds,"Dry Fruits, Seeds",Dry Fruits
no_sisters,2845653a-9568-4445-8c07-9245c0ac587b,"Haldiram - Meal Box, 250 Gram",meal box,Crunchy Snack,Crunchy Snack,Crunchy Snack
no_sisters,28f2ebea-8834-4881-a7cb-601a9cd02bd1,"Haldiram - Snacks Treat Combo, 345 Gram",snacks treat combo,Crunchy Snack,Crunchy Snack,Crunchy Snack
no_sisters,2a5aeed0-44af-4d71-b9a1-744abad5650a,"Haldiram - Nutty Factory Omega, 200 Gram",nutty factory omega,Dry Fruits/Seeds,"Dry Fruits, Seeds",Dry Fruits
no_sisters,2d7fec3c-c047-4311-b8a7-fdb3217eb1a7,"Haldiram - Mk Spice Paste Mgic Curry, 80 Gram",mk spice paste mgic curry,Ready To Cook & Eat,Ready To Cook & Eat,Ready To Cook & Eat
no_sisters,2e3646f6-f95f-4851-a0ae-2153d20b0045,"Haldiram - Oat Atta Khatai, 250 Gram",oat atta khatai,Sweets/Snacks,"Sweets, Snacks",Sweets
no_sisters,308b513c-c438-4fca-b376-7f8044bd31d8,"Haldiram - Mix Seed Cracker, 100 Gram",mix seed cracker,Confectionery/Chocolates,"Confectionery, Chocolates",Confectionery
no_sisters,309c0bd9-3812-49a5-907d-d813e8e5fed6,"Haldiram - Cherish Milk Cream Truffle, 108 Gram",cherish milk cream truffle,Confectionery/Chocolates,"Confectionery, Chocolates",Confectionery
no_sisters,3177e4fd-84c1-40c7-8919-8a85fc1de132,"Haldiram - Ready To Eat Moong Dal Halwa, 300 Gram",ready to eat moong dal halwa,Ready To Cook & Eat,Ready To Cook & Eat,Ready To Cook & Eat
no_sisters,356c6b31-c041-428c-b6c7-7a020f3d1772,"Haldiram - Cherish Dark Choco Orange Biscuit, 220 Gram",cherish dark choco orange biscuit,Biscuits,Biscuits,Biscuits
no_sisters,3574ebfc-4a26-47a6-b4f3-3691f0ff09d6,"Haldiram - Rose Raisin Burfi, 500 Gram",rose raisin burfi,Sweets/Snacks,"Sweets, Snacks",Sweets
no_sisters,378e8c84-4dc4-41ff-845c-621a45448784,"Haldiram - Charcoal Multigrain Burger, 200 Gram",charcoal multigrain burger,Crunchy Snack,Crunchy Snack,Crunchy Snack
